id,link,screen_name,source,text,time,user_id
925822836459089920,https://www.twitter.com/RepGwenMoore/statuses/925822836459089920,RepGwenMoore,Twitter for iPhone,Thanks @joel_rittle. It’s clear we won’t get any leadership on #LGBTQ issues from this @WhiteHouse so it’s on all of us to pick up the slack https://twitter.com/joel_rittle/status/925075571494805505 QT @joel_rittle Thank you @RepGwenMoore for your commitment to equality! https://twitter.com/RepGwenMoore/status/925074899785404418,2017-11-01T20:32:19Z,22669526
925822571647561728,https://www.twitter.com/ChrisMurphyCT/statuses/925822571647561728,ChrisMurphyCT,TweetDeck,"A month after the Vegas shooting ""lawmakers have done exactly what the gun lobby wants. Absolutely nothing."" https://www.usatoday.com/story/opinion/2017/10/31/one-month-after-las-vegas-bupkis-bump-stocks-editorials-debates/816254001/",2017-11-01T20:31:16Z,150078976
925822478714327041,https://www.twitter.com/SenStabenow/statuses/925822478714327041,SenStabenow,Twitter for iPhone,"Workers in #Michigan should be able to negotiate a #BetterDeal w their employers. We need to strengthen workers’ rights, not take them away! https://twitter.com/senatedems/status/925740558378831873 QT @SenateDems #ABetterDeal means building an economy that works for everyone - not just those at the top. See our plan: https://www.democrats.senate.gov/imo/media/doc/Freedom%20to%20Negotiate%20A%20Better%20Deal%20White%20Paper%20Final%2011%201%202017.pdf http://pbs.twimg.com/media/DNji6XEXcAAp9pW.jpg",2017-11-01T20:30:54Z,76456274
925822407906078720,https://www.twitter.com/RepWilson/statuses/925822274674024448,HouseJudDems,Twitter for iPhone,"RT @RepWilson @realDonaldTrump needs a history lesson: America's greatness is due in large part to its diversity. We are still a nation of immigrants. https://twitter.com/HouseJudDems/status/925819560892256256 QT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕 https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:30:37Z,246357149
925822329871130624,https://www.twitter.com/JohnBoozman/statuses/925822329871130624,JohnBoozman,Twitter Web Client,What a great tribute recognizing the service &amp; sacrifice of the men &amp; women inducted into #Arkansas Military Veterans' Hall of Fame @amvhof http://pbs.twimg.com/media/DNks1afXUAAK6zJ.jpg http://pbs.twimg.com/media/DNks2_YWkAA3Zap.jpg,2017-11-01T20:30:19Z,5558312
925822329057415168,https://www.twitter.com/RepJenniffer/statuses/925822329057415168,RepJenniffer,Twitter for iPhone,Tune in now and watch me testify before @RulesReps hearing on H.R. 3922. http://rules.house.gov/video/rules-co,2017-11-01T20:30:18Z,819744763020775425
925822274674024448,https://www.twitter.com/RepWilson/statuses/925822274674024448,RepWilson,Twitter Web Client,"@realDonaldTrump needs a history lesson: America's greatness is due in large part to its diversity. We are still a nation of immigrants. https://twitter.com/HouseJudDems/status/925819560892256256 QT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:30:05Z,234014087
925822253517934597,https://www.twitter.com/RepLizCheney/statuses/925822253517934597,RepLizCheney,TweetDeck,"Today, I spoke on the House floor regarding the Resilient Federal Forest Act. Here is my full statement: https://goo.gl/GciYAH",2017-11-01T20:30:00Z,816719802328715264
925822217736343553,https://www.twitter.com/JoaquinCastrotx/statuses/925822217736343553,JoaquinCastrotx,Media Studio,"Today, I asked Thae Yong-ho, the highest ranking diplomat to defect from North Korea, about the nation’s nuclear and cyber capabilities. http://pbs.twimg.com/amplify_video_thumb/925821691732914178/img/Z3XNpWa17kHw0xAP.jpg https://video.twimg.com/amplify_video/925821691732914178/pl/RvQEneMCQ6l3aXo2.m3u8",2017-11-01T20:29:52Z,231510077
925822216914300928,https://www.twitter.com/SteveKingIA/statuses/925822216914300928,SteveKingIA,Twitter for iPhone,"Judge Jeanine Pirro delivered a take no prisoners, blistering presentation at Conservative Opportunity Society breakfast this morning. Wow! http://pbs.twimg.com/media/DNkuZTcXkAMd-T5.jpg http://pbs.twimg.com/media/DNkuZTXX4AEJndq.jpg",2017-11-01T20:29:52Z,48117116
925822164305051648,https://www.twitter.com/RepRoybalAllard/statuses/925822164305051648,RepRoybalAllard,Media Studio,"Gave House speech calling for increased research, health care, and long-term support for those living with #DownSyndrome. http://pbs.twimg.com/media/DNkuPsnXkAURJzL.jpg https://video.twimg.com/amplify_video/925818372448772096/vid/1280x720/AUlFjrUFT2XjioH3.mp4",2017-11-01T20:29:39Z,479872233
925822122609577986,https://www.twitter.com/SteveDaines/statuses/925822122609577986,SteveDaines,Twitter Web Client,Joined my colleagues in working to expand access to rural broadband --&gt; https://twitter.com/JerryMoran/status/925810234718908416 QT @JerryMoran Led bipartisan letter w/ @SenPatRoberts &amp; @amyklobuchar urging @FCC to remain committed to affordable &amp; reliable broadband in rural America. http://pbs.twimg.com/media/DNkcBjpX4AAVgSb.jpg http://pbs.twimg.com/media/DNkcCt2W0AILji4.jpg http://pbs.twimg.com/media/DNkcDPMXUAQeF4B.jpg,2017-11-01T20:29:29Z,11651202
925822120143327233,https://www.twitter.com/RepPeteOlson/statuses/925822120143327233,RepPeteOlson,Twitter for iPhone,Last night my Texas colleagues &amp; I met with @GovAbbott to discuss additional funding for #Harvey recovery efforts. http://pbs.twimg.com/media/DNkuTRwWsAMX2ZJ.jpg,2017-11-01T20:29:29Z,20053279
925822054930239488,https://www.twitter.com/RepAdamSmith/statuses/925822054930239488,RepAdamSmith,Twitter Web Client,Calling All Students: Apply for an #internship in my District or DC office today! Deadline extended to this Friday https://adamsmith.house.gov/services/internships,2017-11-01T20:29:13Z,58928690
925821941243576321,https://www.twitter.com/senrobportman/statuses/925821941243576321,senrobportman,Twitter Web Client,@realDonaldTrump I am hopeful that Congress will act w/ urgency on these recommendations: http://bit.ly/2hvNJ6a,2017-11-01T20:28:46Z,18915145
925821904493015045,https://www.twitter.com/tedcruz/statuses/925807407300861957,RaulLabrador4ID,Twitter for iPhone,RT @tedcruz I’m proud to support @raullabrador4id: http://raullabrador.com/cruz_endorses_labrador_idaho_governor/ #idpol http://pbs.twimg.com/media/DNkg0GwXUAElAl0.jpg,2017-11-01T20:28:37Z,56944812
925821900852523009,https://www.twitter.com/RepCloakroom/statuses/925821900852523009,RepCloakroom,Twitter Web Client,We have begun 10 minutes of debate on the Rep. Khanna (D-CA) {@RepRoKhanna} Amendment No. 2,2017-11-01T20:28:36Z,1137600571
925821894468800514,https://www.twitter.com/SenToddYoung/statuses/925821894468800514,SenToddYoung,Twitter Web Client,Respected Marine James Sweeney will make excellent judge. His swift confirmation needed to assist overworked court http://goo.gl/VhbsqK,2017-11-01T20:28:35Z,234128524
925821891876671488,https://www.twitter.com/DemCloakroom/statuses/925821891876671488,DemCloakroom,Twitter Web Client,"Rep Schrader's Amendment Passed by Voice Vote
At 4:28 pm the House began debate on Rep Khanna Amendment",2017-11-01T20:28:34Z,2557507771
925821863821037570,https://www.twitter.com/RepDennisRoss/statuses/925807050164178944,RepStefanik,TweetDeck,"RT @RepDennisRoss It was a great piece, @RepStefanik, and I'm glad to be working with you to advance this legislation. https://twitter.com/Nickerson45/status/925806563356545024 QT @Nickerson45 A great idea from @RepDennisRoss highlighting @RepStefanik Op-Ed in the Hill yesterday. https://twitter.com/RepDennisRoss/status/925800232394412033",2017-11-01T20:28:27Z,2962813893
925821816190496773,https://www.twitter.com/JerryMoran/statuses/925810234718908416,SteveDaines,Twitter Web Client,RT @JerryMoran Led bipartisan letter w/ @SenPatRoberts &amp; @amyklobuchar urging @FCC to remain committed to affordable &amp; reliable broadband in rural America. http://pbs.twimg.com/media/DNkcBjpX4AAVgSb.jpg http://pbs.twimg.com/media/DNkcCt2W0AILji4.jpg http://pbs.twimg.com/media/DNkcDPMXUAQeF4B.jpg,2017-11-01T20:28:16Z,11651202
925821787606257670,https://www.twitter.com/RepBonnie/statuses/925810517054238720,BennieGThompson,Twitter Web Client,RT @RepBonnie 5yrs since Sandy &amp; NJ is still recovering. Congress MUST improve our disaster response. American lives depend on it. http://thehill.com/blogs/congress-blog/politics/358192-5-years-after-sandy-us-still-working-on-disaster-response?rnd=1509548427,2017-11-01T20:28:09Z,82453460
925821779813306368,https://www.twitter.com/RepCloakroom/statuses/925821779813306368,RepCloakroom,Twitter Web Client,The Rep. Schrader (D-OR) {@repschrader} Amendment No. 1 was adopted by voice,2017-11-01T20:28:07Z,1137600571
925821757646290944,https://www.twitter.com/repjoecrowley/statuses/925821757646290944,repjoecrowley,Media Studio,Open Enrollment starts TODAY! Don't wait until the last-minute to purchase health insurance. Visit http://nystateofhealth.ny.gov and #GetCovered! http://pbs.twimg.com/media/DNAYnThXcAAgJoe.jpg,2017-11-01T20:28:02Z,111635980
925821745566769154,https://www.twitter.com/HouseCommerce/statuses/925821745566769154,HouseCommerce,Twitter Web Client,TIME CHANGE: Tomorrow's #SubOversight hearing now at 10:45 a.m. &gt; https://energycommerce.house.gov/hearings/concerns-federal-select-agent-program-oversight-dangerous-pathogens/,2017-11-01T20:27:59Z,114756202
925821714986164224,https://www.twitter.com/HouseCommerce/statuses/925821714986164224,HouseCommerce,Twitter Web Client,TIME CHANGE: Tomorrow's #SubEnergy hearing now at 10:30 a.m. &gt; https://energycommerce.house.gov/hearings/2017-hurricane-season-review-emergency-response-energy-infrastructure-recovery-efforts/,2017-11-01T20:27:52Z,114756202
925821528624771072,https://www.twitter.com/RepRichardNeal/statuses/925821528624771072,RepRichardNeal,Twitter Web Client,Republicans are phasing out savings to pay for a tax cut for the top. Democrats are trying to make it easier for people to plan their future http://pbs.twimg.com/media/DNktuNGXcAAuA3u.jpg,2017-11-01T20:27:08Z,442824717
925821511923044353,https://www.twitter.com/HouseJudDems/statuses/925819560892256256,HomelandDems,Twitter Web Client,"RT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:27:04Z,208692908
925821457392861185,https://www.twitter.com/RepGwenMoore/statuses/925821457392861185,RepGwenMoore,Twitter for iPhone,"I know we’re tackling a lot heavy topics here on #CapitolHill so I’m happy to add a little levity to your day, @NoraFayyy. Thanks for the ❤️ https://twitter.com/norafayyy/status/925819315357671424 QT @NoraFayyy The only good thing happening in Congress right now. thank u @RepGwenMoore for these adorable snaps 😭😭 http://pbs.twimg.com/media/DNkrwbLUQAE9SaI.jpg http://pbs.twimg.com/media/DNkrwbKUIAAOGVP.jpg http://pbs.twimg.com/media/DNkrwbKUMAAEcz9.jpg",2017-11-01T20:26:51Z,22669526
925821437134430208,https://www.twitter.com/thehill/statuses/925818874364391425,EleanorNorton,Twitter Web Client,RT @thehill Dem proposes ending Congressional exemptions from sexual harassment laws http://hill.cm/MzZf9vw http://pbs.twimg.com/media/DNkrW8FWsAAorRD.jpg,2017-11-01T20:26:46Z,23600262
925821414103572483,https://www.twitter.com/TheBrodyFile/statuses/925814718010454016,RepMarkMeadows,Twitter Web Client,"RT @TheBrodyFile WATCH On Faith Nation: @freedomcaucus Leader @RepMarkMeadows likes ""Basic Framework"" Of GOP Tax Plan http://www1.cbn.com/thebrodyfile/archive/2017/11/01/only-on-faith-nation-house-freedom-caucus-leader-likes-basic-framework-of-gop-tax-plan  @JennaBrowder http://pbs.twimg.com/media/DNknfZBX4AAVTTL.jpg",2017-11-01T20:26:40Z,963480595
925821410366369793,https://www.twitter.com/HouseJudDems/statuses/925819560892256256,OversightDems,Twitter Web Client,"RT @HouseJudDems 🆕 Top Judiciary, @HomelandDems &amp; @OfficialCBC Dems on @realDonaldTrump’s Call to End the Diversity #Visa Program🆕

https://medium.com/the-committee-on-the-judiciary/top-judiciary-homeland-cbc-dems-on-trumps-call-to-end-the-diversity-visa-program-president-is-d3b3e361b47a",2017-11-01T20:26:39Z,31122582
925821318506995712,https://www.twitter.com/AliceOllstein/statuses/925817298807599104,RepEspaillat,Twitter for iPhone,"RT @AliceOllstein As open enrollment begins, @RepEspaillat slams Trump admin for cutting 90% of Obamacare's outreach budget http://talkingpointsmemo.com/dc/latino-open-enrollment-trump-hispanic-caucus http://pbs.twimg.com/media/DNkp6y3W4AE3LMq.jpg",2017-11-01T20:26:17Z,817076257770835968
925821315885551616,https://www.twitter.com/senrobportman/statuses/925821315885551616,senrobportman,Twitter Web Client,@realDonaldTrump Pleased the commission endorsed the bipartisan #STOPAct &amp; Prescription Drug Monitoring Act. More info on bills here:http://bit.ly/2hvNJ6a,2017-11-01T20:26:17Z,18915145
925821285438980097,https://www.twitter.com/RepAdamSchiff/statuses/925821285438980097,RepAdamSchiff,Twitter Web Client,"Russian social media campaign sought to hurt Clinton, help Trump &amp; sow discord. All ads must be released.

A sample: https://democrats-intelligence.house.gov/news/documentsingle.aspx?DocumentID=330 http://pbs.twimg.com/media/DNktaVBW4AA9eLc.jpg",2017-11-01T20:26:10Z,29501253
925821222302179329,https://www.twitter.com/CongressmanRaja/statuses/925821222302179329,CongressmanRaja,Twitter Web Client,Proud to join my colleagues in speaking out against discrimination http://www.washingtonblade.com/2017/11/01/house-dems-take-stand-against-anti-gay-baker-in-supreme-court-case/,2017-11-01T20:25:54Z,814179031956488192
925821140328701955,https://www.twitter.com/MarkAmodeiNV2/statuses/925821140328701955,MarkAmodeiNV2,Twitter Web Client,Now seeking college students &amp; recent graduates for Spring 2018 internships in my Washington office. More info here: http://bit.ly/2zZ7Y2W http://pbs.twimg.com/media/DNks3rbX4AAQwNk.jpg,2017-11-01T20:25:35Z,402719755
925821130757242881,https://www.twitter.com/SenateDems/statuses/925801984917164034,ChrisVanHollen,TweetDeck,RT @SenateDems Join us LIVE for a hearing on the real costs to the middle class of the GOP tax plan. Tune in: https://www.youtube.com/watch?v=or9dxDLIDGA,2017-11-01T20:25:33Z,18137749
925820987404423168,https://www.twitter.com/dougisrael/statuses/925776793147191297,RepEspaillat,Twitter for iPhone,"RT @dougisrael Proud to have Congressman Espaillit visit @BMCC to neet students and to support continued federal funding for campus childcare programs (CCAMPIS). Gracias @RepEspaillat ! https://twitter.com/bmcc_cuny/status/925055667542679554 QT @bmcc_cuny Congressman Adriano Espaillat  visited BMCC’s Early Childhood Center &amp; meet with student parents, staff &amp; children on Oct. 30 @EspaillatNY http://pbs.twimg.com/media/DNZ1OZKXUAAbfhn.jpg",2017-11-01T20:24:58Z,817076257770835968
925820986519359488,https://www.twitter.com/DemCloakroom/statuses/925820986519359488,DemCloakroom,Twitter Web Client,Rep Schrader/DeFazio/Panetta Amendment began at 4:24 pm,2017-11-01T20:24:58Z,2557507771
925820985097498624,https://www.twitter.com/RepCloakroom/statuses/925820985097498624,RepCloakroom,Twitter Web Client,We have begun 10 minutes of debate on the Rep. Schrader (D-OR) {@repschrader} Amendment No. 1,2017-11-01T20:24:58Z,1137600571
925820960690884610,https://www.twitter.com/mediajustice/statuses/925819968079482881,RepEspaillat,Twitter for iPhone,RT @mediajustice Met with @RepEspaillat’s staff! We’re the first community members to meet about #NetNeutrality - it’s just been corporations before us! http://pbs.twimg.com/media/DNksWbOXUAA6xOb.jpg,2017-11-01T20:24:52Z,817076257770835968
